,econ_interven,environment,redistribution,civlib_laworder,immigrate_policy,sociallifestyle
20082,4.0,4.0,2.0,6.0,3.0,4.0
20085,3.0,2.0,3.0,5.0,4.0,2.0
20087,3.0,3.0,2.0,4.0,5.0,5.0
20088,2.0,4.0,5.0,9.0,6.0,8.0
20089,6.0,0.0,8.0,5.0,10.0,0.0
20090,5.0,3.0,2.0,5.0,4.0,0.0
20091,5.0,0.0,3.0,3.0,3.0,0.0
20092,4.0,3.0,4.0,6.0,3.0,5.0
20093,3.0,0.0,6.0,8.0,2.0,0.0
20094,0.0,0.0,3.0,10.0,0.0,3.0
20095,7.0,0.0,0.0,10.0,5.0,0.0
20096,2.0,5.0,1.0,8.0,5.0,0.0
20098,5.0,0.0,10.0,0.0,5.0,0.0
20100,6.0,5.0,6.0,6.0,0.0,0.0
20101,4.0,3.0,7.0,10.0,7.0,9.0
20102,5.0,2.0,0.0,4.0,6.0,0.0
20103,5.0,6.0,4.0,8.0,6.0,0.0
20104,2.0,2.0,2.0,3.0,3.0,7.0
20106,5.0,0.0,4.0,0.0,10.0,2.0
20107,4.0,2.0,6.0,1.0,6.0,5.0
20108,4.0,3.0,6.0,5.0,5.0,0.0
20110,5.0,4.0,9.0,9.0,1.0,0.0
20112,3.0,5.0,3.0,8.0,4.0,0.0
20113,10.0,3.0,9.0,9.0,5.0,0.0
20114,6.0,0.0,7.0,5.0,6.0,0.0
20115,5.0,4.0,1.0,8.0,5.0,3.0
20116,5.0,5.0,6.0,3.0,6.0,0.0
20117,3.0,0.0,6.0,10.0,10.0,10.0
20118,5.0,5.0,4.0,5.0,5.0,0.0
20119,6.0,0.0,0.0,0.0,10.0,10.0
20120,3.0,1.0,3.0,6.0,7.0,6.0
20122,5.0,5.0,7.0,7.0,6.0,4.0
20123,7.0,1.0,0.0,10.0,8.0,1.0
20124,7.0,5.0,6.0,3.0,5.0,7.0
20125,0.0,0.0,0.0,7.0,3.0,4.0
20126,5.0,6.0,5.0,6.0,3.0,7.0
20127,5.0,0.0,4.0,6.0,6.0,7.0
20128,5.0,3.0,3.0,6.0,3.0,4.0
20129,6.0,3.0,6.0,8.0,7.0,0.0
20130,10.0,10.0,10.0,10.0,0.0,10.0
20131,6.0,4.0,6.0,5.0,5.0,0.0
20132,3.0,1.0,3.0,4.0,8.0,0.0
20133,10.0,0.0,10.0,0.0,10.0,0.0
20134,2.0,5.0,3.0,5.0,3.0,5.0
20135,4.0,1.0,8.0,7.0,3.0,4.0
20136,0.0,3.0,0.0,5.0,0.0,0.0
20137,8.0,0.0,0.0,10.0,10.0,0.0
20139,5.0,6.0,5.0,5.0,3.0,0.0
20140,2.0,0.0,3.0,4.0,4.0,4.0
20141,1.0,4.0,3.0,8.0,5.0,0.0
20142,3.0,1.0,3.0,5.0,3.0,1.0
20143,10.0,7.0,9.0,8.0,4.0,5.0
20145,0.0,5.0,0.0,7.0,0.0,5.0
20146,3.0,3.0,0.0,10.0,2.0,3.0
20147,0.0,0.0,0.0,1.0,7.0,0.0
20149,2.0,1.0,1.0,2.0,1.0,0.0
20150,5.0,3.0,3.0,6.0,2.0,2.0
20151,2.0,5.0,3.0,6.0,5.0,5.0
20152,4.0,2.0,3.0,10.0,4.0,0.0
20153,2.0,5.0,5.0,0.0,5.0,0.0
20154,5.0,0.0,5.0,10.0,5.0,0.0
20155,3.0,4.0,1.0,4.0,4.0,1.0
20157,2.0,3.0,0.0,3.0,5.0,10.0
20158,0.0,5.0,0.0,4.0,8.0,0.0
20159,4.0,6.0,3.0,5.0,1.0,5.0
20160,7.0,10.0,8.0,7.0,3.0,5.0
20161,3.0,3.0,0.0,3.0,1.0,0.0
20163,5.0,3.0,1.0,7.0,3.0,0.0
20164,4.0,0.0,0.0,7.0,5.0,0.0
20165,4.0,1.0,6.0,4.0,7.0,10.0
20166,2.0,1.0,1.0,5.0,8.0,0.0
20167,2.0,2.0,2.0,2.0,2.0,1.0
20168,6.0,4.0,0.0,5.0,0.0,0.0
20169,3.0,3.0,6.0,4.0,4.0,0.0
20170,1.0,2.0,1.0,2.0,9.0,1.0
20172,4.0,4.0,10.0,7.0,6.0,0.0
20173,0.0,3.0,3.0,7.0,6.0,1.0
20174,10.0,0.0,10.0,10.0,0.0,0.0
20175,3.0,3.0,2.0,8.0,1.0,0.0
20176,0.0,2.0,0.0,10.0,10.0,10.0
20178,3.0,0.0,3.0,2.0,9.0,0.0
20179,10.0,3.0,9.0,8.0,10.0,10.0
20180,4.0,2.0,3.0,5.0,5.0,10.0
20181,6.0,2.0,2.0,1.0,2.0,0.0
20182,5.0,5.0,6.0,6.0,5.0,0.0
20183,8.0,8.0,7.0,2.0,1.0,10.0
20184,3.0,5.0,7.0,8.0,5.0,5.0
20185,8.0,1.0,5.0,2.0,8.0,4.0
20186,5.0,2.0,2.0,5.0,10.0,5.0
20188,0.0,0.0,0.0,10.0,10.0,5.0
20189,5.0,5.0,0.0,10.0,5.0,0.0
20190,5.0,4.0,7.0,7.0,5.0,5.0
20191,6.0,3.0,6.0,7.0,1.0,5.0
20192,10.0,0.0,7.0,0.0,10.0,0.0
20193,3.0,0.0,3.0,7.0,2.0,10.0
20194,0.0,5.0,5.0,10.0,5.0,3.0
20195,8.0,2.0,7.0,5.0,0.0,2.0
20196,5.0,4.0,7.0,8.0,5.0,5.0
20198,4.0,0.0,5.0,2.0,10.0,1.0
20199,2.0,0.0,3.0,0.0,0.0,0.0
20200,7.0,7.0,6.0,7.0,5.0,5.0
20201,9.0,2.0,5.0,5.0,2.0,0.0
20202,0.0,0.0,8.0,2.0,4.0,0.0
20203,7.0,1.0,8.0,7.0,8.0,3.0
20204,2.0,2.0,1.0,2.0,8.0,2.0
20205,7.0,4.0,9.0,5.0,1.0,5.0
20206,2.0,3.0,5.0,8.0,5.0,0.0
20207,4.0,1.0,1.0,4.0,9.0,10.0
20208,4.0,0.0,0.0,10.0,8.0,1.0
20209,6.0,0.0,7.0,0.0,4.0,0.0
20210,7.0,2.0,1.0,7.0,5.0,5.0
20211,7.0,2.0,5.0,4.0,5.0,5.0
20212,1.0,4.0,1.0,7.0,9.0,1.0
20213,3.0,5.0,5.0,5.0,4.0,0.0
20214,5.0,2.0,0.0,5.0,5.0,0.0
20215,4.0,1.0,1.0,2.0,7.0,0.0
20216,2.0,0.0,0.0,0.0,10.0,0.0
20217,1.0,0.0,0.0,2.0,7.0,0.0
20218,3.0,1.0,7.0,5.0,5.0,0.0
20219,4.0,0.0,4.0,3.0,4.0,0.0
20222,5.0,5.0,6.0,3.0,5.0,7.0
20223,6.0,3.0,0.0,9.0,8.0,7.0
20225,8.0,0.0,7.0,4.0,0.0,1.0
20226,1.0,1.0,1.0,7.0,5.0,0.0
20227,7.0,5.0,8.0,9.0,1.0,10.0
20229,2.0,5.0,8.0,5.0,2.0,0.0
20230,4.0,3.0,6.0,6.0,5.0,10.0
20232,6.0,5.0,3.0,4.0,5.0,2.0
20233,5.0,5.0,5.0,5.0,0.0,5.0
20234,7.0,3.0,5.0,7.0,2.0,5.0
20236,0.0,2.0,2.0,3.0,3.0,10.0
20237,5.0,10.0,10.0,7.0,0.0,10.0
20238,5.0,5.0,0.0,5.0,5.0,5.0
20239,3.0,0.0,0.0,3.0,10.0,0.0
20240,5.0,5.0,7.0,5.0,5.0,0.0
20241,5.0,0.0,3.0,5.0,6.0,5.0
20242,8.0,5.0,7.0,0.0,5.0,0.0
20243,3.0,5.0,5.0,6.0,2.0,2.0
20244,5.0,2.0,5.0,8.0,6.0,2.0
20245,0.0,4.0,2.0,10.0,0.0,0.0
20246,2.0,5.0,2.0,6.0,5.0,5.0
20247,5.0,1.0,10.0,0.0,9.0,0.0
20248,5.0,2.0,1.0,8.0,5.0,0.0
20249,5.0,0.0,5.0,10.0,10.0,0.0
20250,0.0,0.0,0.0,0.0,4.0,0.0
20251,4.0,5.0,4.0,4.0,6.0,5.0
20252,1.0,1.0,5.0,4.0,3.0,1.0
20253,3.0,3.0,5.0,5.0,5.0,0.0
20255,0.0,0.0,3.0,2.0,10.0,0.0
20257,6.0,2.0,5.0,7.0,2.0,0.0
20258,3.0,4.0,3.0,6.0,6.0,5.0
20259,2.0,0.0,2.0,10.0,5.0,0.0
20260,5.0,5.0,4.0,9.0,1.0,10.0
20261,5.0,3.0,3.0,5.0,3.0,0.0
20262,5.0,5.0,5.0,5.0,5.0,5.0
20263,8.0,0.0,10.0,9.0,4.0,0.0
20264,5.0,0.0,3.0,10.0,5.0,0.0
20265,5.0,6.0,6.0,8.0,5.0,5.0
20266,5.0,0.0,0.0,0.0,0.0,0.0
20267,5.0,4.0,5.0,7.0,5.0,0.0
20268,5.0,5.0,5.0,5.0,5.0,7.0
20269,5.0,5.0,7.0,7.0,3.0,8.0
20270,3.0,0.0,3.0,7.0,1.0,0.0
20271,5.0,2.0,3.0,8.0,3.0,1.0
20272,4.0,0.0,5.0,7.0,8.0,6.0
20273,5.0,3.0,6.0,8.0,2.0,5.0
20275,6.0,4.0,3.0,4.0,5.0,4.0
20276,2.0,2.0,8.0,8.0,6.0,0.0
20277,6.0,3.0,9.0,3.0,6.0,0.0
20278,3.0,2.0,7.0,8.0,2.0,5.0
20279,0.0,0.0,0.0,10.0,3.0,1.0
20280,7.0,0.0,0.0,8.0,5.0,0.0
20281,2.0,3.0,1.0,2.0,1.0,0.0
20283,5.0,3.0,2.0,7.0,6.0,1.0
20284,7.0,2.0,4.0,6.0,7.0,2.0
20285,2.0,0.0,7.0,3.0,3.0,0.0
20286,7.0,5.0,2.0,4.0,5.0,6.0
20287,5.0,4.0,2.0,4.0,6.0,2.0
20288,5.0,0.0,1.0,1.0,3.0,5.0
20289,3.0,2.0,1.0,2.0,6.0,0.0
20290,5.0,2.0,2.0,8.0,10.0,8.0
20291,0.0,1.0,4.0,5.0,4.0,1.0
20292,7.0,3.0,3.0,7.0,4.0,5.0
20293,3.0,2.0,2.0,2.0,8.0,1.0
20294,0.0,5.0,4.0,5.0,6.0,0.0
20295,3.0,6.0,6.0,3.0,4.0,0.0
20297,5.0,2.0,5.0,1.0,9.0,1.0
20298,1.0,3.0,0.0,5.0,2.0,0.0
20300,1.0,1.0,3.0,10.0,2.0,1.0
20301,6.0,5.0,5.0,7.0,5.0,5.0
20303,1.0,4.0,4.0,10.0,5.0,0.0
20304,0.0,0.0,5.0,9.0,10.0,10.0
20305,7.0,8.0,7.0,8.0,3.0,2.0
20306,0.0,7.0,9.0,0.0,10.0,0.0
20308,3.0,1.0,0.0,4.0,7.0,6.0
20309,4.0,5.0,6.0,4.0,6.0,5.0
20310,2.0,8.0,3.0,5.0,7.0,1.0
20311,5.0,4.0,5.0,5.0,5.0,5.0
20312,5.0,10.0,10.0,10.0,5.0,5.0
20314,1.0,0.0,0.0,5.0,5.0,0.0
20317,8.0,2.0,8.0,5.0,8.0,1.0
20318,3.0,3.0,4.0,5.0,2.0,0.0
20320,3.0,0.0,2.0,6.0,6.0,0.0
20321,5.0,0.0,5.0,10.0,10.0,5.0
20322,5.0,3.0,3.0,7.0,0.0,8.0
20323,5.0,3.0,1.0,4.0,5.0,2.0
20324,6.0,4.0,5.0,5.0,3.0,3.0
20325,5.0,4.0,2.0,6.0,6.0,0.0
20326,5.0,4.0,0.0,3.0,7.0,0.0
20327,0.0,0.0,0.0,1.0,0.0,0.0
20328,4.0,3.0,3.0,10.0,8.0,0.0
20329,3.0,1.0,2.0,7.0,7.0,1.0
20330,3.0,1.0,2.0,2.0,8.0,2.0
20331,3.0,2.0,6.0,4.0,6.0,6.0
20332,7.0,0.0,2.0,8.0,10.0,0.0
20334,2.0,5.0,0.0,0.0,9.0,1.0
20337,5.0,5.0,5.0,5.0,5.0,5.0
20338,2.0,1.0,1.0,3.0,5.0,0.0
20339,7.0,0.0,0.0,7.0,10.0,0.0
20340,5.0,3.0,5.0,6.0,4.0,9.0
20341,3.0,4.0,6.0,4.0,4.0,9.0
20342,3.0,1.0,1.0,3.0,7.0,3.0
20343,4.0,5.0,3.0,3.0,3.0,0.0
20344,4.0,1.0,0.0,2.0,9.0,0.0
20345,5.0,0.0,0.0,5.0,5.0,5.0
20346,5.0,5.0,5.0,5.0,5.0,5.0
20348,0.0,0.0,0.0,0.0,10.0,0.0
20349,6.0,3.0,10.0,5.0,6.0,0.0
20350,4.0,5.0,0.0,8.0,6.0,0.0
20352,6.0,3.0,8.0,8.0,6.0,3.0
20353,7.0,2.0,0.0,2.0,1.0,0.0
20354,6.0,6.0,3.0,6.0,4.0,3.0
20355,0.0,0.0,0.0,3.0,5.0,0.0
20356,2.0,2.0,0.0,2.0,5.0,1.0
20357,3.0,0.0,0.0,3.0,7.0,3.0
20358,5.0,4.0,5.0,5.0,6.0,5.0
20359,6.0,0.0,2.0,8.0,6.0,0.0
20362,3.0,2.0,5.0,5.0,5.0,3.0
20363,1.0,0.0,1.0,10.0,6.0,0.0
20364,8.0,1.0,5.0,10.0,5.0,1.0
20365,5.0,2.0,8.0,0.0,5.0,5.0
20366,0.0,0.0,5.0,0.0,10.0,5.0
20367,10.0,0.0,7.0,10.0,0.0,0.0
20368,3.0,2.0,1.0,4.0,10.0,7.0
20369,2.0,4.0,0.0,5.0,4.0,5.0
20370,3.0,4.0,3.0,3.0,4.0,1.0
20371,3.0,4.0,4.0,5.0,6.0,6.0
20372,4.0,5.0,6.0,7.0,6.0,0.0
20374,5.0,4.0,5.0,4.0,4.0,6.0
20375,4.0,2.0,10.0,8.0,9.0,0.0
20376,5.0,0.0,1.0,4.0,10.0,0.0
20377,5.0,0.0,2.0,2.0,2.0,10.0
20378,3.0,0.0,2.0,1.0,0.0,0.0
20380,7.0,2.0,2.0,8.0,2.0,5.0
20381,5.0,3.0,3.0,8.0,5.0,3.0
20382,5.0,5.0,5.0,5.0,5.0,5.0
20383,0.0,0.0,10.0,5.0,0.0,0.0
20384,3.0,2.0,0.0,3.0,4.0,2.0
20385,7.0,5.0,7.0,3.0,3.0,0.0
20386,8.0,8.0,8.0,8.0,2.0,8.0
20388,4.0,4.0,3.0,8.0,5.0,8.0
20389,5.0,5.0,5.0,10.0,10.0,10.0
20390,6.0,2.0,0.0,5.0,2.0,0.0
20391,5.0,0.0,5.0,8.0,5.0,5.0
20392,3.0,0.0,3.0,0.0,10.0,0.0
20393,3.0,2.0,5.0,6.0,5.0,6.0
20394,5.0,8.0,1.0,4.0,5.0,1.0
20395,5.0,4.0,5.0,6.0,5.0,0.0
20396,4.0,3.0,6.0,6.0,0.0,0.0
20397,2.0,0.0,0.0,10.0,5.0,0.0
20398,3.0,3.0,3.0,7.0,4.0,0.0
20399,1.0,5.0,0.0,7.0,3.0,5.0
20400,5.0,5.0,5.0,6.0,6.0,0.0
20401,5.0,5.0,2.0,8.0,2.0,5.0
20402,4.0,2.0,2.0,8.0,5.0,4.0
20403,6.0,6.0,5.0,6.0,5.0,9.0
20406,5.0,0.0,0.0,9.0,5.0,6.0
20408,7.0,1.0,3.0,5.0,0.0,0.0
20409,2.0,1.0,2.0,10.0,8.0,0.0
20410,10.0,0.0,3.0,5.0,0.0,0.0
20411,5.0,5.0,3.0,5.0,5.0,0.0
20412,2.0,0.0,2.0,5.0,2.0,0.0
20413,6.0,3.0,0.0,1.0,10.0,10.0
20414,5.0,3.0,6.0,5.0,3.0,0.0
20415,10.0,3.0,6.0,3.0,7.0,1.0
20416,4.0,0.0,1.0,0.0,4.0,10.0
20417,7.0,0.0,0.0,10.0,3.0,5.0
20418,5.0,3.0,5.0,10.0,10.0,0.0
20419,4.0,3.0,3.0,3.0,3.0,0.0
20420,10.0,7.0,10.0,10.0,5.0,10.0
20421,3.0,3.0,2.0,7.0,9.0,9.0
20422,5.0,2.0,0.0,10.0,3.0,5.0
20423,3.0,3.0,4.0,10.0,6.0,10.0
20424,5.0,1.0,4.0,3.0,3.0,0.0
20425,5.0,2.0,3.0,5.0,2.0,0.0
20426,3.0,4.0,4.0,8.0,0.0,4.0
20429,4.0,7.0,10.0,5.0,5.0,5.0
20430,0.0,5.0,0.0,10.0,10.0,0.0
20431,0.0,10.0,3.0,10.0,1.0,10.0
20432,2.0,0.0,8.0,0.0,0.0,4.0
20433,5.0,5.0,0.0,8.0,5.0,5.0
20434,3.0,2.0,3.0,5.0,2.0,2.0
20435,5.0,6.0,5.0,9.0,4.0,0.0
20436,5.0,0.0,5.0,5.0,5.0,5.0
20437,3.0,1.0,1.0,1.0,0.0,0.0
20438,5.0,5.0,4.0,5.0,5.0,10.0
20439,5.0,0.0,1.0,4.0,3.0,0.0
20440,0.0,5.0,0.0,3.0,7.0,0.0
20442,10.0,5.0,5.0,4.0,4.0,5.0
20443,5.0,5.0,0.0,0.0,6.0,0.0
20444,3.0,3.0,3.0,3.0,5.0,0.0
20445,9.0,4.0,7.0,9.0,5.0,0.0
20446,4.0,2.0,3.0,3.0,4.0,0.0
20447,5.0,5.0,5.0,5.0,5.0,5.0
20448,5.0,0.0,0.0,10.0,10.0,0.0
20449,6.0,0.0,8.0,10.0,5.0,10.0
20450,6.0,5.0,0.0,4.0,6.0,0.0
20452,0.0,2.0,9.0,0.0,7.0,2.0
20453,5.0,3.0,0.0,8.0,5.0,4.0
20454,5.0,0.0,4.0,0.0,1.0,0.0
20455,0.0,0.0,5.0,5.0,5.0,10.0
20456,4.0,3.0,0.0,6.0,5.0,10.0
20457,0.0,5.0,3.0,5.0,1.0,1.0
20459,7.0,1.0,1.0,4.0,9.0,1.0
20460,9.0,5.0,0.0,10.0,10.0,5.0
20462,10.0,0.0,10.0,0.0,10.0,0.0
20463,2.0,1.0,2.0,0.0,0.0,0.0
20464,3.0,6.0,6.0,9.0,10.0,10.0
20466,4.0,3.0,1.0,3.0,8.0,5.0
20468,4.0,5.0,2.0,4.0,6.0,2.0
20469,8.0,3.0,5.0,5.0,8.0,5.0
20470,7.0,4.0,3.0,10.0,5.0,0.0
20471,10.0,10.0,10.0,0.0,0.0,0.0
20472,2.0,6.0,8.0,6.0,10.0,10.0
20473,3.0,2.0,0.0,4.0,2.0,4.0
20474,0.0,2.0,0.0,3.0,6.0,0.0
20475,5.0,2.0,3.0,5.0,8.0,5.0
20476,3.0,2.0,4.0,4.0,4.0,2.0
20477,2.0,8.0,5.0,8.0,5.0,7.0
20478,0.0,0.0,0.0,2.0,9.0,0.0
20479,4.0,0.0,2.0,8.0,2.0,2.0
20480,10.0,8.0,5.0,4.0,2.0,2.0
20481,6.0,7.0,5.0,7.0,3.0,8.0
20482,0.0,0.0,5.0,2.0,7.0,0.0
20483,10.0,0.0,10.0,10.0,2.0,4.0
20484,1.0,1.0,3.0,2.0,8.0,1.0
20485,5.0,5.0,2.0,5.0,5.0,0.0
20486,4.0,5.0,2.0,5.0,6.0,0.0
20487,5.0,5.0,5.0,5.0,5.0,5.0
20488,7.0,3.0,6.0,9.0,2.0,1.0
20489,0.0,1.0,3.0,10.0,4.0,0.0
20490,3.0,0.0,5.0,10.0,1.0,0.0
20491,1.0,1.0,1.0,3.0,8.0,2.0
20492,5.0,0.0,0.0,10.0,5.0,10.0
20493,5.0,7.0,0.0,10.0,0.0,5.0
20494,4.0,5.0,3.0,2.0,5.0,2.0
20495,5.0,4.0,3.0,7.0,4.0,7.0
20496,3.0,3.0,5.0,6.0,1.0,0.0
20497,5.0,5.0,1.0,5.0,2.0,0.0
20498,6.0,6.0,5.0,5.0,7.0,6.0
20499,3.0,0.0,0.0,5.0,3.0,0.0
20500,5.0,5.0,4.0,6.0,6.0,4.0
20501,5.0,0.0,3.0,5.0,7.0,0.0
20502,0.0,3.0,0.0,5.0,5.0,0.0
20503,5.0,2.0,4.0,6.0,6.0,3.0
20504,2.0,3.0,3.0,7.0,3.0,1.0
20505,3.0,5.0,4.0,3.0,6.0,7.0
20506,4.0,1.0,5.0,3.0,6.0,1.0
20507,5.0,6.0,5.0,7.0,3.0,5.0
20508,4.0,6.0,5.0,10.0,3.0,10.0
20509,0.0,0.0,7.0,10.0,0.0,0.0
20510,6.0,1.0,2.0,10.0,9.0,1.0
20511,5.0,1.0,4.0,9.0,8.0,1.0
20512,5.0,5.0,2.0,8.0,0.0,0.0
20513,4.0,0.0,3.0,0.0,4.0,0.0
20514,5.0,0.0,5.0,10.0,5.0,5.0
20515,3.0,2.0,3.0,3.0,6.0,0.0
20516,8.0,8.0,9.0,10.0,2.0,8.0
20517,5.0,0.0,1.0,3.0,10.0,0.0
20518,5.0,4.0,4.0,6.0,5.0,8.0
20519,3.0,1.0,1.0,5.0,1.0,1.0
20520,5.0,2.0,6.0,9.0,9.0,6.0
20521,0.0,2.0,0.0,10.0,7.0,10.0
20522,2.0,5.0,0.0,10.0,3.0,1.0
20523,0.0,3.0,1.0,0.0,5.0,0.0
20524,4.0,2.0,8.0,1.0,10.0,0.0
20525,0.0,4.0,5.0,6.0,4.0,0.0
20526,3.0,4.0,4.0,5.0,4.0,5.0
20527,5.0,5.0,5.0,5.0,5.0,10.0
20528,5.0,3.0,5.0,7.0,5.0,5.0
20529,5.0,1.0,2.0,10.0,9.0,1.0
20530,9.0,2.0,5.0,10.0,0.0,9.0
20531,4.0,3.0,5.0,4.0,6.0,9.0
20532,5.0,5.0,0.0,5.0,5.0,0.0
20533,2.0,4.0,3.0,4.0,6.0,3.0
20534,0.0,5.0,2.0,0.0,5.0,10.0
20535,6.0,3.0,3.0,3.0,7.0,0.0
20536,7.0,8.0,3.0,6.0,4.0,9.0
20537,1.0,1.0,8.0,9.0,8.0,5.0
20538,0.0,0.0,0.0,6.0,5.0,0.0
20539,2.0,1.0,3.0,3.0,7.0,10.0
20540,10.0,0.0,4.0,0.0,10.0,10.0
20541,7.0,3.0,3.0,2.0,5.0,2.0
20542,0.0,0.0,0.0,3.0,0.0,0.0
20543,10.0,0.0,0.0,0.0,10.0,0.0
20544,0.0,0.0,4.0,7.0,4.0,10.0
20545,4.0,2.0,7.0,2.0,3.0,3.0
20546,5.0,0.0,5.0,5.0,0.0,0.0
20547,5.0,0.0,2.0,0.0,10.0,10.0
20548,0.0,10.0,0.0,10.0,10.0,5.0
20549,5.0,5.0,5.0,6.0,9.0,10.0
20550,0.0,7.0,5.0,5.0,10.0,3.0
20551,6.0,5.0,7.0,0.0,10.0,10.0
20552,5.0,0.0,4.0,10.0,4.0,10.0
20553,3.0,5.0,9.0,6.0,5.0,10.0
20554,2.0,2.0,0.0,3.0,8.0,9.0
20555,4.0,0.0,3.0,0.0,3.0,5.0
20556,8.0,7.0,5.0,6.0,6.0,9.0
20557,5.0,7.0,8.0,4.0,5.0,10.0
20558,0.0,0.0,0.0,0.0,8.0,10.0
20559,5.0,0.0,0.0,10.0,5.0,10.0
20560,7.0,3.0,1.0,0.0,5.0,0.0
20561,1.0,2.0,2.0,4.0,7.0,4.0
20562,4.0,2.0,5.0,5.0,5.0,9.0
20563,3.0,10.0,1.0,10.0,0.0,10.0
20564,3.0,2.0,2.0,5.0,5.0,10.0
20565,6.0,5.0,8.0,5.0,5.0,2.0
20568,6.0,4.0,5.0,5.0,6.0,5.0
20569,5.0,5.0,0.0,3.0,4.0,5.0
20570,0.0,0.0,0.0,10.0,10.0,10.0
20571,7.0,1.0,6.0,2.0,3.0,2.0
20572,0.0,0.0,0.0,10.0,10.0,10.0
20573,8.0,8.0,9.0,6.0,2.0,10.0
20574,5.0,0.0,0.0,4.0,0.0,0.0
20575,0.0,0.0,0.0,5.0,5.0,5.0
20576,5.0,0.0,5.0,10.0,0.0,10.0
20577,8.0,7.0,3.0,4.0,3.0,5.0
20578,4.0,2.0,0.0,0.0,6.0,10.0
20580,8.0,3.0,5.0,3.0,5.0,10.0
20581,7.0,8.0,6.0,6.0,4.0,9.0
20582,3.0,5.0,3.0,3.0,0.0,5.0
20583,0.0,0.0,3.0,0.0,10.0,10.0
20584,5.0,2.0,2.0,5.0,10.0,10.0
20585,0.0,0.0,0.0,0.0,10.0,10.0
20586,5.0,5.0,5.0,6.0,6.0,10.0
20587,7.0,0.0,10.0,0.0,6.0,2.0
20588,6.0,0.0,6.0,2.0,4.0,10.0
20590,0.0,10.0,0.0,0.0,10.0,0.0
20591,5.0,8.0,5.0,5.0,10.0,10.0
20592,4.0,0.0,5.0,7.0,6.0,5.0
20593,4.0,0.0,5.0,0.0,7.0,9.0
20595,8.0,6.0,6.0,9.0,2.0,9.0
20596,5.0,3.0,10.0,5.0,5.0,0.0
20597,4.0,0.0,7.0,1.0,0.0,10.0
20598,1.0,1.0,1.0,10.0,9.0,10.0
20599,6.0,10.0,6.0,10.0,3.0,10.0
20600,9.0,3.0,5.0,2.0,4.0,6.0
20601,10.0,0.0,5.0,5.0,5.0,10.0
20602,10.0,0.0,0.0,5.0,5.0,5.0
20603,8.0,2.0,7.0,6.0,7.0,4.0
20604,10.0,0.0,8.0,10.0,4.0,10.0
20605,5.0,2.0,5.0,5.0,2.0,5.0
20606,6.0,0.0,0.0,0.0,0.0,10.0
20607,5.0,1.0,0.0,5.0,5.0,10.0
20608,9.0,3.0,6.0,5.0,0.0,0.0
20610,3.0,1.0,5.0,9.0,5.0,5.0
20611,5.0,5.0,9.0,5.0,5.0,5.0
20612,5.0,8.0,5.0,6.0,4.0,0.0
20613,10.0,0.0,2.0,9.0,0.0,5.0
20615,10.0,1.0,5.0,10.0,0.0,1.0
20616,5.0,5.0,7.0,7.0,7.0,10.0
20617,9.0,0.0,1.0,2.0,0.0,10.0
20618,5.0,3.0,5.0,3.0,7.0,10.0
20620,8.0,1.0,3.0,3.0,5.0,3.0
20621,5.0,1.0,7.0,7.0,7.0,7.0
20623,5.0,1.0,5.0,1.0,9.0,10.0
20624,7.0,10.0,8.0,10.0,8.0,0.0
20625,3.0,5.0,6.0,7.0,7.0,3.0
20626,4.0,3.0,5.0,4.0,6.0,0.0
20627,0.0,0.0,0.0,10.0,10.0,10.0
20628,0.0,0.0,0.0,0.0,0.0,10.0
20629,2.0,4.0,10.0,3.0,0.0,2.0
20630,9.0,8.0,6.0,5.0,3.0,5.0
20631,5.0,3.0,6.0,6.0,2.0,3.0
20632,10.0,0.0,10.0,3.0,0.0,10.0
20633,4.0,10.0,6.0,7.0,4.0,10.0
20634,0.0,0.0,0.0,0.0,0.0,10.0
20635,3.0,0.0,1.0,10.0,0.0,10.0
20636,1.0,1.0,1.0,10.0,3.0,10.0
20637,0.0,0.0,3.0,0.0,10.0,3.0
20638,7.0,0.0,0.0,0.0,2.0,9.0
20640,5.0,4.0,0.0,6.0,6.0,5.0
20641,0.0,0.0,0.0,0.0,10.0,0.0
20642,7.0,8.0,8.0,8.0,4.0,8.0
20643,0.0,0.0,0.0,0.0,0.0,7.0
20644,5.0,7.0,5.0,8.0,7.0,8.0
20646,0.0,3.0,5.0,0.0,4.0,0.0
20647,4.0,3.0,6.0,4.0,5.0,5.0
20648,5.0,4.0,5.0,0.0,5.0,10.0
20649,5.0,5.0,5.0,5.0,5.0,5.0
20651,0.0,0.0,0.0,0.0,6.0,10.0
20652,0.0,0.0,0.0,5.0,0.0,10.0
20653,2.0,0.0,0.0,0.0,0.0,10.0
20654,10.0,10.0,2.0,6.0,8.0,10.0
20655,5.0,3.0,5.0,5.0,0.0,10.0
20656,8.0,9.0,8.0,9.0,1.0,6.0
20657,9.0,0.0,10.0,0.0,0.0,0.0
20658,5.0,0.0,5.0,5.0,7.0,8.0
20659,4.0,3.0,6.0,0.0,0.0,10.0
20661,10.0,0.0,0.0,10.0,0.0,10.0
20662,10.0,0.0,10.0,0.0,10.0,0.0
20664,10.0,0.0,10.0,0.0,10.0,1.0
20665,0.0,0.0,5.0,10.0,0.0,6.0
20666,5.0,0.0,7.0,5.0,4.0,10.0
20668,5.0,7.0,3.0,5.0,4.0,10.0
20669,10.0,10.0,10.0,10.0,0.0,10.0
20671,10.0,0.0,0.0,4.0,8.0,0.0
