,econ_interven,environment,redistribution,civlib_laworder,immigrate_policy,sociallifestyle,lrgen_factor,lrecon_factor,galtan_factor,party_id,party_id,party_id
2778,5,3,5,7,8,8,5,5,10,827.0,827.0,827.0
2779,4,5,5,4,6,3,5,5,5,827.0,827.0,827.0
2780,5,4,4,4,6,4,5,5,4,827.0,827.0,827.0
2781,6,4,2,4,2,1,3,1,2,827.0,827.0,827.0
2782,5,3,5,2,2,2,6,5,2,827.0,827.0,827.0
2783,5,6,3,5,6,6,5,5,6,827.0,827.0,827.0
2784,0,8,2,7,7,9,5,3,8,827.0,827.0,827.0
2785,6,5,6,5,5,5,5,5,3,827.0,827.0,827.0
2786,6,3,8,0,2,0,6,5,1,827.0,827.0,827.0
2787,5,6,5,7,5,7,5,5,5,827.0,827.0,827.0
2788,5,7,4,7,7,5,5,5,8,827.0,827.0,827.0
2789,3,3,4,5,4,9,5,4,9,827.0,827.0,827.0
2790,9,5,8,2,7,8,8,7,8,827.0,827.0,827.0
2791,7,2,2,5,4,3,4,2,4,827.0,827.0,827.0
2792,10,2,9,3,4,2,5,9,3,827.0,827.0,827.0
2793,6,4,4,4,4,4,5,6,5,827.0,827.0,827.0
2794,3,5,3,5,4,6,5,5,5,827.0,827.0,827.0
2795,2,1,2,8,8,6,2,2,8,827.0,827.0,827.0
2796,4,9,3,2,0,0,4,5,3,837.0,837.0,837.0
2797,5,4,5,4,6,3,5,6,3,837.0,837.0,837.0
2798,5,7,0,1,7,5,5,5,5,837.0,837.0,837.0
2799,3,4,2,3,3,1,3,3,2,837.0,837.0,837.0
2800,1,4,0,1,1,1,2,4,0,837.0,837.0,837.0
2801,4,4,4,3,3,2,4,4,2,837.0,837.0,837.0
2802,5,4,2,5,3,2,2,3,3,837.0,837.0,837.0
2803,0,2,0,2,4,0,2,2,0,837.0,837.0,837.0
2804,4,5,4,4,4,4,3,4,3,837.0,837.0,837.0
2805,7,5,5,2,2,2,3,4,2,837.0,837.0,837.0
2806,3,5,3,3,4,4,4,3,3,837.0,837.0,837.0
2807,5,6,4,3,3,2,3,4,2,837.0,837.0,837.0
2808,3,5,3,5,5,3,3,3,3,837.0,837.0,837.0
2809,4,5,3,2,3,2,3,3,3,837.0,837.0,837.0
2810,7,1,3,1,2,1,4,3,1,837.0,837.0,837.0
2811,3,5,2,3,2,2,3,3,2,837.0,837.0,837.0
2812,3,4,2,6,3,9,3,3,2,837.0,837.0,837.0
2813,2,1,1,2,1,0,2,3,1,837.0,837.0,837.0
2814,4,2,6,4,2,2,3,3,3,837.0,837.0,837.0
2815,1,2,1,4,1,9,2,2,1,838.0,838.0,838.0
2816,0,2,0,0,0,0,0,0,0,838.0,838.0,838.0
2817,1,2,1,2,1,1,2,2,1,838.0,838.0,838.0
2818,1,1,9,3,0,1,0,0,1,838.0,838.0,838.0
2819,1,1,0,0,0,0,1,1,1,838.0,838.0,838.0
2820,0,1,0,0,0,0,0,0,0,838.0,838.0,838.0
2821,0,2,1,1,1,0,2,1,0,838.0,838.0,838.0
2822,9,1,1,1,2,1,1,1,1,838.0,838.0,838.0
2823,0,0,0,0,0,0,0,0,0,838.0,838.0,838.0
2824,9,7,9,9,9,10,10,10,10,838.0,838.0,838.0
2825,1,10,1,2,2,1,2,3,1,838.0,838.0,838.0
2826,5,2,4,6,9,2,5,5,7,838.0,838.0,838.0
2827,0,2,0,1,0,1,1,1,0,838.0,838.0,838.0
2828,3,5,1,3,2,2,1,2,2,838.0,838.0,838.0
2829,1,5,0,1,2,1,2,1,1,838.0,838.0,838.0
2830,1,4,0,0,1,1,2,1,2,838.0,838.0,838.0
2831,1,2,1,0,0,0,2,1,0,838.0,838.0,838.0
2832,2,4,1,3,1,1,2,2,1,838.0,838.0,838.0
2833,0,0,0,5,0,0,1,1,0,838.0,838.0,838.0
2834,6,8,5,10,10,10,10,6,10,843.0,843.0,843.0
2835,6,8,6,10,10,10,10,7,10,843.0,843.0,843.0
2836,4,5,5,10,10,10,10,9,10,843.0,843.0,843.0
2837,4,7,5,9,9,9,7,5,9,843.0,843.0,843.0
2838,6,10,6,10,10,9,9,7,9,843.0,843.0,843.0
2839,4,7,7,10,10,10,9,7,10,843.0,843.0,843.0
2840,0,9,0,9,10,9,10,9,10,843.0,843.0,843.0
2841,2,7,7,10,10,10,10,6,10,843.0,843.0,843.0
2842,5,7,5,10,10,7,8,7,10,843.0,843.0,843.0
2843,6,9,7,10,9,10,9,6,9,843.0,843.0,843.0
2844,7,8,6,9,10,2,8,7,9,843.0,843.0,843.0
2845,4,7,6,9,9,9,9,4,8,843.0,843.0,843.0
2846,9,9,1,9,10,10,9,1,10,843.0,843.0,843.0
2847,4,7,4,8,10,4,9,4,7,843.0,843.0,843.0
2848,5,9,5,10,10,8,9,5,10,843.0,843.0,843.0
2849,7,9,9,10,10,6,8,8,9,843.0,843.0,843.0
2850,7,10,9,10,10,10,10,10,10,843.0,843.0,843.0
2851,5,6,5,10,10,10,8,3,9,843.0,843.0,843.0
2852,7,10,10,10,10,10,10,10,10,843.0,843.0,843.0
2853,1,4,7,5,7,3,5,2,5,845.0,845.0,845.0
2854,4,2,1,3,6,3,4,3,3,845.0,845.0,845.0
2855,3,9,0,3,4,4,5,3,5,845.0,845.0,845.0
2856,3,3,3,4,8,5,5,4,6,845.0,845.0,845.0
2857,2,0,0,4,7,4,5,3,6,845.0,845.0,845.0
2858,2,1,1,6,6,1,4,3,5,845.0,845.0,845.0
2859,3,0,0,6,7,4,4,2,2,845.0,845.0,845.0
2860,10,0,0,10,8,1,3,1,5,845.0,845.0,845.0
2861,0,2,0,2,5,1,1,1,1,845.0,845.0,845.0
2862,5,2,3,2,8,0,5,5,0,845.0,845.0,845.0
2863,3,3,3,6,7,6,5,4,5,845.0,845.0,845.0
2864,3,4,1,6,7,7,5,5,4,845.0,845.0,845.0
2865,5,4,0,0,7,0,5,5,0,845.0,845.0,845.0
2866,3,4,4,4,7,3,7,6,5,845.0,845.0,845.0
2867,0,0,0,8,4,5,5,0,5,845.0,845.0,845.0
2868,4,4,3,4,8,4,6,4,4,845.0,845.0,845.0
2869,3,1,7,5,5,4,4,2,5,845.0,845.0,845.0
2870,2,2,0,5,5,2,4,3,3,845.0,845.0,845.0
2871,4,3,3,3,6,1,5,5,2,845.0,845.0,845.0
2872,5,5,4,6,3,4,6,5,6,3801.0,3801.0,3801.0
2873,5,5,3,5,5,3,6,6,6,3801.0,3801.0,3801.0
2874,5,4,4,4,3,2,5,5,3,3802.0,3802.0,3802.0
2875,5,3,4,3,5,0,4,4,3,3802.0,3802.0,3802.0
2876,2,6,7,5,5,0,5,5,4,3803.0,3803.0,3803.0
2877,7,4,6,4,3,2,6,6,4,3803.0,3803.0,3803.0
2878,4,4,4,5,3,2,4,4,4,3804.0,3804.0,3804.0
2879,6,5,3,5,5,0,4,4,4,3804.0,3804.0,3804.0
2880,6,3,3,7,7,5,8,8,8,3805.0,3805.0,3805.0
2881,6,5,6,8,6,6,8,6,8,3805.0,3805.0,3805.0
2882,8,5,1,2,2,0,1,1,3,3806.0,3806.0,3806.0
2883,2,1,2,3,1,2,2,2,2,3806.0,3806.0,3806.0
2884,3,5,6,2,6,2,5,7,4,3807.0,3807.0,3807.0
2885,3,5,4,7,6,5,5,4,6,3807.0,3807.0,3807.0
2886,7,4,5,7,4,7,5,8,2,3701.0,3701.0,3701.0
2887,4,10,0,0,10,0,7,7,1,3701.0,3701.0,3701.0
2888,7,9,0,0,7,0,5,5,3,3701.0,3701.0,3701.0
2889,7,10,6,1,10,0,9,9,1,3701.0,3701.0,3701.0
2890,5,9,2,2,2,1,5,5,1,3701.0,3701.0,3701.0
2891,6,8,8,1,5,1,6,5,2,3701.0,3701.0,3701.0
2892,5,6,5,3,3,3,6,6,4,3701.0,3701.0,3701.0
2893,7,4,5,7,7,5,6,8,7,3702.0,3702.0,3702.0
2894,5,7,3,4,7,2,7,6,4,3702.0,3702.0,3702.0
2895,5,6,5,5,5,5,6,6,6,3702.0,3702.0,3702.0
2896,5,1,0,10,10,8,6,5,9,3702.0,3702.0,3702.0
2897,8,9,0,5,9,5,7,6,7,3702.0,3702.0,3702.0
2898,6,6,4,6,10,2,6,9,5,3702.0,3702.0,3702.0
2899,4,5,8,7,5,6,5,5,8,3702.0,3702.0,3702.0
2900,4,5,5,5,7,6,7,6,8,1001.0,1001.0,1001.0
2901,8,6,6,9,8,5,7,7,7,1001.0,1001.0,1001.0
2902,4,6,5,7,7,7,7,6,8,1001.0,1001.0,1001.0
2903,6,7,5,7,8,6,7,7,6,1001.0,1001.0,1001.0
2904,6,5,6,7,7,6,7,6,7,1001.0,1001.0,1001.0
2905,7,7,7,8,7,5,7,7,5,1001.0,1001.0,1001.0
2906,3,7,6,6,7,3,6,6,7,1001.0,1001.0,1001.0
2907,5,8,6,7,4,8,7,8,8,1001.0,1001.0,1001.0
2908,6,6,6,7,8,5,7,6,7,1001.0,1001.0,1001.0
2909,5,6,5,6,5,6,6,6,8,1001.0,1001.0,1001.0
2910,8,7,7,8,8,6,7,7,7,1001.0,1001.0,1001.0
2911,6,9,8,9,8,8,8,8,8,1001.0,1001.0,1001.0
2912,6,6,8,6,7,5,6,7,7,1001.0,1001.0,1001.0
2913,2,6,3,3,5,1,3,4,2,1002.0,1002.0,1002.0
2914,4,3,3,4,4,1,3,3,1,1002.0,1002.0,1002.0
2915,3,3,2,2,4,3,4,4,4,1002.0,1002.0,1002.0
2916,2,5,3,7,4,8,4,4,2,1002.0,1002.0,1002.0
2917,3,3,3,4,2,1,3,3,1,1002.0,1002.0,1002.0
2918,2,3,2,6,7,3,4,3,4,1002.0,1002.0,1002.0
2919,4,4,3,4,6,3,4,4,3,1002.0,1002.0,1002.0
2920,3,4,3,4,4,2,3,3,3,1002.0,1002.0,1002.0
2921,6,6,4,4,5,3,5,5,4,1002.0,1002.0,1002.0
2922,2,6,3,4,3,4,3,3,6,1002.0,1002.0,1002.0
2923,2,4,3,4,5,2,4,4,3,1002.0,1002.0,1002.0
2924,3,5,3,4,3,4,4,4,5,1002.0,1002.0,1002.0
2925,3,3,2,5,3,2,3,3,2,1002.0,1002.0,1002.0
2926,8,7,8,8,8,3,8,9,6,1003.0,1003.0,1003.0
2927,10,8,9,10,9,2,8,9,5,1003.0,1003.0,1003.0
2928,8,7,8,9,8,5,6,7,6,1003.0,1003.0,1003.0
2929,10,9,9,9,9,3,8,9,6,1003.0,1003.0,1003.0
2930,7,7,8,8,8,6,8,8,6,1003.0,1003.0,1003.0
2931,7,8,9,9,8,7,8,8,6,1003.0,1003.0,1003.0
2932,8,7,8,8,8,3,8,9,4,1003.0,1003.0,1003.0
2933,9,9,9,8,6,3,8,10,3,1003.0,1003.0,1003.0
2934,8,8,8,8,7,1,8,8,1,1003.0,1003.0,1003.0
2935,8,9,8,7,8,7,7,7,4,1003.0,1003.0,1003.0
2936,10,9,10,4,9,5,8,8,7,1003.0,1003.0,1003.0
2937,6,4,7,5,7,3,7,7,5,1003.0,1003.0,1003.0
2938,8,8,8,6,8,8,7,7,6,1003.0,1003.0,1003.0
2939,9,3,6,7,5,2,5,7,2,1004.0,1004.0,1004.0
2940,8,8,7,2,4,1,6,6,2,1004.0,1004.0,1004.0
2941,7,2,6,8,3,9,5,4,0,1004.0,1004.0,1004.0
2942,5,3,5,2,4,1,5,6,4,1004.0,1004.0,1004.0
2943,6,4,5,2,2,1,5,7,1,1004.0,1004.0,1004.0
2944,6,4,7,5,2,4,5,7,1,1004.0,1004.0,1004.0
2945,6,3,6,1,1,0,5,6,0,1004.0,1004.0,1004.0
2946,7,6,6,5,5,3,5,6,1,1004.0,1004.0,1004.0
2947,7,4,7,2,2,1,6,7,0,1004.0,1004.0,1004.0
2948,8,5,8,4,2,1,6,8,1,1004.0,1004.0,1004.0
2949,6,3,4,2,3,0,5,5,0,1004.0,1004.0,1004.0
2950,3,2,4,2,3,2,5,5,2,1004.0,1004.0,1004.0
2951,4,7,4,4,3,3,4,7,4,1004.0,1004.0,1004.0
2952,2,1,2,0,0,0,2,2,0,1005.0,1005.0,1005.0
2953,2,0,1,1,0,1,2,1,0,1005.0,1005.0,1005.0
2954,3,0,2,2,3,1,3,3,2,1005.0,1005.0,1005.0
2955,4,1,4,1,2,1,2,3,1,1005.0,1005.0,1005.0
2956,2,0,1,3,1,1,2,2,0,1005.0,1005.0,1005.0
2957,3,1,3,1,2,0,2,2,0,1005.0,1005.0,1005.0
2958,2,1,2,1,1,0,2,2,0,1005.0,1005.0,1005.0
2959,2,2,2,6,4,2,3,2,2,1005.0,1005.0,1005.0
2960,0,3,2,3,2,2,2,3,1,1005.0,1005.0,1005.0
2961,2,1,3,2,1,1,2,2,1,1005.0,1005.0,1005.0
2962,8,1,2,8,2,9,3,3,1,1005.0,1005.0,1005.0
2963,3,9,3,3,2,2,2,3,3,1005.0,1005.0,1005.0
2964,2,0,2,0,1,0,3,3,0,1005.0,1005.0,1005.0
2965,9,9,8,8,8,10,10,8,10,1006.0,1006.0,1006.0
2966,8,8,9,9,9,10,9,8,10,1006.0,1006.0,1006.0
2967,9,7,9,5,8,6,8,8,10,1006.0,1006.0,1006.0
2968,6,4,6,9,9,10,8,6,10,1006.0,1006.0,1006.0
2969,3,9,3,10,10,10,10,4,10,1006.0,1006.0,1006.0
2970,6,7,6,7,8,10,8,7,10,1006.0,1006.0,1006.0
2971,6,8,6,8,9,9,9,7,10,1006.0,1006.0,1006.0
2972,5,3,7,6,5,9,8,5,9,1006.0,1006.0,1006.0
2973,9,7,8,9,8,9,9,8,10,1006.0,1006.0,1006.0
2974,8,8,8,9,8,10,8,8,10,1006.0,1006.0,1006.0
2975,7,5,7,10,7,10,8,8,10,1006.0,1006.0,1006.0
2976,5,5,6,8,6,10,8,5,10,1006.0,1006.0,1006.0
2977,6,7,6,4,8,2,8,8,10,1006.0,1006.0,1006.0
2978,1,5,2,7,8,5,2,1,7,1014.0,1014.0,1014.0
2979,0,5,0,4,6,3,1,0,5,1014.0,1014.0,1014.0
2980,1,3,1,4,5,3,1,1,4,1014.0,1014.0,1014.0
2981,1,2,1,2,3,1,1,1,2,1014.0,1014.0,1014.0
2982,0,7,0,5,6,6,2,2,7,1014.0,1014.0,1014.0
2983,1,5,2,4,5,3,2,3,6,1014.0,1014.0,1014.0
2984,2,5,1,5,6,4,1,1,4,1014.0,1014.0,1014.0
2985,0,3,0,5,4,1,1,1,2,1014.0,1014.0,1014.0
2986,1,7,1,5,8,4,1,1,6,1014.0,1014.0,1014.0
2987,0,3,0,0,5,0,2,2,5,1014.0,1014.0,1014.0
2988,2,3,1,5,6,3,2,2,5,1014.0,1014.0,1014.0
2989,1,3,0,4,4,2,1,1,1,1014.0,1014.0,1014.0
2990,0,7,1,2,2,1,1,2,2,1014.0,1014.0,1014.0
2991,4,4,6,4,7,4,5,5,8,1009.0,1009.0,1009.0
2992,3,3,3,5,3,6,4,3,8,1009.0,1009.0,1009.0
2993,4,6,4,5,3,5,5,4,8,1009.0,1009.0,1009.0
2994,4,8,4,6,6,9,6,5,9,1009.0,1009.0,1009.0
2995,4,3,4,5,3,1,4,4,5,1009.0,1009.0,1009.0
2996,4,5,4,7,8,6,5,5,7,1009.0,1009.0,1009.0
2997,4,4,5,5,5,8,5,5,10,1009.0,1009.0,1009.0
2998,1,9,2,7,6,9,7,4,9,1009.0,1009.0,1009.0
2999,4,3,4,5,5,7,5,5,9,1009.0,1009.0,1009.0
3000,5,4,4,4,4,7,4,4,9,1009.0,1009.0,1009.0
3001,4,2,4,6,2,7,5,4,8,1009.0,1009.0,1009.0
3002,2,4,4,4,3,3,5,4,8,1009.0,1009.0,1009.0
3003,4,3,4,6,3,8,6,4,8,1009.0,1009.0,1009.0
3004,8,9,9,8,10,8,9,8,8,1017.0,1017.0,1017.0
3005,5,9,5,9,10,6,9,5,8,1017.0,1017.0,1017.0
3006,7,10,8,10,10,2,10,7,3,1017.0,1017.0,1017.0
3007,10,10,10,10,10,10,10,10,10,1017.0,1017.0,1017.0
3008,6,10,7,8,10,9,10,7,9,1017.0,1017.0,1017.0
3009,7,10,4,9,10,7,9,5,8,1017.0,1017.0,1017.0
3010,6,8,5,8,10,3,10,9,2,1017.0,1017.0,1017.0
3011,5,10,6,10,10,4,10,6,6,1017.0,1017.0,1017.0
3012,4,10,7,10,10,5,9,7,10,1017.0,1017.0,1017.0
3013,3,9,3,7,10,1,4,4,7,1017.0,1017.0,1017.0
3014,4,10,5,10,10,4,9,6,5,1017.0,1017.0,1017.0
3015,7,2,4,8,9,8,9,5,9,1017.0,1017.0,1017.0
3016,6,10,4,9,10,8,5,5,9,1017.0,1017.0,1017.0
3017,3,0,3,3,3,2,3,2,1,1018.0,1018.0,1018.0
3018,2,0,3,2,3,2,2,2,2,1018.0,1018.0,1018.0
3019,2,0,4,0,4,0,0,10,1,1018.0,1018.0,1018.0
3020,1,0,2,1,1,2,3,4,1,1018.0,1018.0,1018.0
3021,1,0,2,0,2,0,2,2,0,1018.0,1018.0,1018.0
3022,3,0,3,3,2,6,3,3,10,1018.0,1018.0,1018.0
3023,5,1,5,4,7,6,4,4,8,1018.0,1018.0,1018.0
3024,1,2,0,0,2,0,1,1,1,1018.0,1018.0,1018.0
3025,3,0,4,2,3,2,3,3,3,1018.0,1018.0,1018.0
3026,3,0,3,3,3,3,4,4,4,1018.0,1018.0,1018.0
3027,0,0,3,3,3,1,0,0,3,1018.0,1018.0,1018.0
3028,1,1,2,1,2,0,3,3,1,1018.0,1018.0,1018.0
3029,3,9,3,4,3,3,3,2,3,1018.0,1018.0,1018.0
3030,2,8,3,4,5,3,5,4,3,1020.0,1020.0,1020.0
3031,4,3,6,7,5,6,5,6,6,1020.0,1020.0,1020.0
3032,3,5,4,5,7,5,5,4,7,1020.0,1020.0,1020.0
3033,3,10,4,10,10,10,4,4,5,1020.0,1020.0,1020.0
3034,3,7,3,4,7,8,6,3,8,1020.0,1020.0,1020.0
3035,2,6,3,7,10,3,5,4,5,1020.0,1020.0,1020.0
3036,4,7,3,8,9,6,4,4,7,1020.0,1020.0,1020.0
3037,7,7,7,8,9,7,8,8,7,1020.0,1020.0,1020.0
3038,5,4,4,6,6,10,4,4,10,1020.0,1020.0,1020.0
3039,10,5,10,0,0,0,9,9,0,1020.0,1020.0,1020.0
3040,5,5,5,6,6,1,5,4,0,1020.0,1020.0,1020.0
3041,5,5,5,6,5,4,5,4,5,1020.0,1020.0,1020.0
3042,3,5,3,4,4,5,5,4,4,1020.0,1020.0,1020.0
3043,6,9,5,9,10,3,9,5,6,1050.0,1050.0,1050.0
3044,7,1,1,2,1,2,1,2,1,1050.0,1050.0,1050.0
3045,3,6,5,6,7,5,5,5,6,1050.0,1050.0,1050.0
3046,3,5,3,4,0,7,3,3,8,1050.0,1050.0,1050.0
3047,3,5,3,2,0,7,4,3,8,1050.0,1050.0,1050.0
3048,2,10,3,5,7,8,5,3,10,1050.0,1050.0,1050.0
3049,5,7,4,5,3,6,4,4,7,1050.0,1050.0,1050.0
3050,3,5,3,1,3,0,7,3,10,1050.0,1050.0,1050.0
3051,3,5,2,4,0,9,6,8,9,1050.0,1050.0,1050.0
3052,3,3,3,1,2,8,3,4,0,1050.0,1050.0,1050.0
3053,3,3,3,2,1,5,4,3,5,1050.0,1050.0,1050.0
3054,3,3,3,7,4,7,5,4,8,1050.0,1050.0,1050.0
3055,4,5,4,5,1,5,4,4,6,1050.0,1050.0,1050.0
3056,10,10,10,10,10,3,10,10,4,1051.0,1051.0,1051.0
3057,6,10,7,8,10,7,9,8,8,1051.0,1051.0,1051.0
3058,8,10,9,10,10,10,10,8,10,1051.0,1051.0,1051.0
3059,9,10,8,10,10,9,9,9,10,1051.0,1051.0,1051.0
3060,10,10,10,9,10,0,10,10,10,1051.0,1051.0,1051.0
3061,7,1,7,8,9,5,9,9,7,1051.0,1051.0,1051.0
3062,10,10,10,10,10,10,10,10,10,1051.0,1051.0,1051.0
3063,9,10,9,10,10,5,10,10,7,1051.0,1051.0,1051.0
3064,8,10,10,9,10,10,8,8,10,1051.0,1051.0,1051.0
3065,8,10,8,10,10,8,9,8,10,1051.0,1051.0,1051.0
3066,9,10,3,10,10,10,10,9,10,1051.0,1051.0,1051.0
3067,10,10,8,8,10,9,10,10,5,1051.0,1051.0,1051.0
3068,7,10,8,9,10,8,10,9,9,1051.0,1051.0,1051.0
3069,4,5,4,6,5,0,4,4,4,3501.0,3501.0,3501.0
3070,2,5,2,2,5,0,2,3,2,3501.0,3501.0,3501.0
3071,3,6,1,5,7,2,4,4,3,3501.0,3501.0,3501.0
3072,6,5,3,4,4,2,4,4,3,3501.0,3501.0,3501.0
3073,3,7,2,6,7,3,3,3,2,3501.0,3501.0,3501.0
3074,2,5,3,7,6,3,4,4,5,3501.0,3501.0,3501.0
3075,3,7,4,4,4,2,4,3,3,3501.0,3501.0,3501.0
3076,2,6,3,6,6,1,3,3,3,3501.0,3501.0,3501.0
3077,3,3,2,7,3,7,3,3,4,3501.0,3501.0,3501.0
3078,2,4,2,2,4,2,3,3,3,3501.0,3501.0,3501.0
3079,7,9,6,6,10,3,8,7,6,3502.0,3502.0,3502.0
3080,9,10,9,9,10,8,9,8,7,3502.0,3502.0,3502.0
3081,5,9,7,9,10,7,7,8,8,3502.0,3502.0,3502.0
3082,6,9,7,9,10,5,8,8,8,3502.0,3502.0,3502.0
3083,10,10,9,10,10,9,10,9,9,3502.0,3502.0,3502.0
3084,7,10,5,8,8,6,9,8,5,3502.0,3502.0,3502.0
3085,10,10,7,4,10,2,10,10,3,3502.0,3502.0,3502.0
3086,2,9,2,10,10,6,6,6,8,3502.0,3502.0,3502.0
3087,6,2,5,10,10,7,9,7,8,3502.0,3502.0,3502.0
3088,8,9,7,8,9,4,8,8,6,3502.0,3502.0,3502.0
3089,7,6,6,3,5,3,6,7,5,3503.0,3503.0,3503.0
3090,7,6,6,6,7,0,6,8,6,3503.0,3503.0,3503.0
3091,6,3,6,6,5,4,8,9,4,3503.0,3503.0,3503.0
3092,6,7,6,7,8,5,7,7,6,3503.0,3503.0,3503.0
3093,7,8,7,6,8,6,7,8,6,3503.0,3503.0,3503.0
3094,6,7,6,5,6,4,7,7,6,3503.0,3503.0,3503.0
3095,5,7,5,5,8,1,5,6,4,3503.0,3503.0,3503.0
3096,8,8,8,9,9,7,9,8,8,3503.0,3503.0,3503.0
3097,5,6,6,6,6,4,6,6,4,3503.0,3503.0,3503.0
3098,9,4,7,8,7,1,6,7,5,3503.0,3503.0,3503.0
3099,0,8,1,3,0,0,2,1,3,3504.0,3504.0,3504.0
3100,2,3,2,0,1,0,2,2,1,3504.0,3504.0,3504.0
3101,2,5,0,6,3,3,1,2,1,3504.0,3504.0,3504.0
3102,0,1,0,2,1,0,2,1,0,3504.0,3504.0,3504.0
3103,1,1,1,0,4,0,1,2,0,3504.0,3504.0,3504.0
3104,0,1,1,8,1,10,1,0,1,3504.0,3504.0,3504.0
3105,1,2,0,1,3,0,2,2,1,3504.0,3504.0,3504.0
3106,1,2,2,2,2,1,2,2,1,3504.0,3504.0,3504.0
3107,1,2,2,1,2,2,2,2,2,3504.0,3504.0,3504.0
3108,2,3,1,2,3,1,2,1,1,3504.0,3504.0,3504.0
3109,3,2,5,5,5,6,4,4,5,3505.0,3505.0,3505.0
3110,2,7,4,8,9,5,5,5,8,3505.0,3505.0,3505.0
3111,2,9,6,8,8,7,5,4,8,3505.0,3505.0,3505.0
3112,4,5,4,4,5,5,5,5,6,3505.0,3505.0,3505.0
3113,4,3,5,4,4,2,6,6,4,3505.0,3505.0,3505.0
3114,0,3,0,8,7,1,3,2,8,3505.0,3505.0,3505.0
3115,6,3,4,8,8,6,7,6,8,3505.0,3505.0,3505.0
3116,3,9,4,6,6,6,5,4,6,3505.0,3505.0,3505.0
3117,3,6,5,6,7,6,5,5,7,3505.0,3505.0,3505.0
3118,4,7,2,3,7,2,3,4,6,3505.0,3505.0,3505.0
3119,4,5,2,5,3,8,7,6,8,3506.0,3506.0,3506.0
3120,3,3,4,7,2,8,5,4,9,3506.0,3506.0,3506.0
3121,1,2,2,3,1,0,6,6,9,3506.0,3506.0,3506.0
3122,4,5,5,4,4,7,6,5,8,3506.0,3506.0,3506.0
3123,4,2,2,2,4,3,3,4,5,3506.0,3506.0,3506.0
3124,5,5,4,5,4,6,6,5,9,3506.0,3506.0,3506.0
3125,5,5,5,5,2,8,5,5,6,3506.0,3506.0,3506.0
3126,3,5,4,5,4,7,6,6,7,3506.0,3506.0,3506.0
3127,5,3,4,5,3,6,6,4,10,3506.0,3506.0,3506.0
3128,5,6,5,6,6,6,6,5,7,3506.0,3506.0,3506.0
3129,8,8,8,1,3,0,6,7,2,3507.0,3507.0,3507.0
3130,6,2,6,1,1,0,7,7,1,3507.0,3507.0,3507.0
3131,6,4,6,3,6,2,6,6,3,3507.0,3507.0,3507.0
3132,6,2,4,0,1,0,5,7,1,3507.0,3507.0,3507.0
3133,7,3,6,2,3,1,7,7,1,3507.0,3507.0,3507.0
3134,8,5,3,1,2,1,6,7,1,3507.0,3507.0,3507.0
3135,7,3,5,5,5,7,6,6,0,3507.0,3507.0,3507.0
3136,6,4,6,2,3,2,6,7,4,3507.0,3507.0,3507.0
3137,5,2,3,0,4,0,4,5,0,3507.0,3507.0,3507.0
3138,6,4,6,3,4,2,6,7,5,3507.0,3507.0,3507.0
3139,4,1,5,4,4,3,4,3,2,3508.0,3508.0,3508.0
3140,5,0,5,5,5,6,5,5,1,3508.0,3508.0,3508.0
3141,3,9,4,2,3,1,3,3,2,3508.0,3508.0,3508.0
3142,5,0,4,4,4,3,3,5,3,3508.0,3508.0,3508.0
3143,4,0,2,0,4,0,2,4,0,3508.0,3508.0,3508.0
3144,2,0,1,1,2,1,4,3,5,3508.0,3508.0,3508.0
3145,2,1,4,1,1,0,3,4,1,3508.0,3508.0,3508.0
3146,0,0,0,1,1,0,5,2,0,3508.0,3508.0,3508.0
3147,6,10,5,2,3,0,5,5,2,3508.0,3508.0,3508.0
3148,3,0,4,3,5,2,4,5,3,3508.0,3508.0,3508.0
3149,0,5,0,2,1,1,1,1,2,3509.0,3509.0,3509.0
3150,0,7,0,2,0,1,1,0,3,3509.0,3509.0,3509.0
3151,0,7,0,2,2,1,0,0,1,3509.0,3509.0,3509.0
3152,0,4,0,4,3,2,0,0,3,3509.0,3509.0,3509.0
3153,1,2,1,3,2,2,1,1,1,3509.0,3509.0,3509.0
3154,0,1,1,6,1,9,0,0,1,3509.0,3509.0,3509.0
3155,0,3,0,2,1,0,0,0,1,3509.0,3509.0,3509.0
3156,1,2,1,2,2,2,2,1,2,3509.0,3509.0,3509.0
3157,0,3,0,0,3,0,0,1,0,3509.0,3509.0,3509.0
3158,0,0,0,0,1,0,0,0,0,3509.0,3509.0,3509.0
3159,0,5,0,5,2,5,0,0,6,1201.0,1201.0,1201.0
3160,2,8,4,8,2,4,1,1,7,1201.0,1201.0,1201.0
3161,0,6,0,5,4,8,1,0,8,1201.0,1201.0,1201.0
3162,2,2,2,3,3,3,2,2,4,1201.0,1201.0,1201.0
3163,0,3,0,1,0,1,0,0,1,1201.0,1201.0,1201.0
3164,0,1,3,0,2,4,1,1,2,1201.0,1201.0,1201.0
3165,1,3,1,3,3,2,2,1,3,1201.0,1201.0,1201.0
3166,0,1,0,9,3,8,0,0,10,1201.0,1201.0,1201.0
3167,7,3,6,8,7,7,8,8,8,1202.0,1202.0,1202.0
3168,10,4,8,9,8,10,9,9,10,1202.0,1202.0,1202.0
3169,9,5,4,4,10,8,9,9,10,1202.0,1202.0,1202.0
3170,8,8,6,8,2,8,8,8,7,1202.0,1202.0,1202.0
3171,7,8,7,8,5,6,8,8,8,1202.0,1202.0,1202.0
